date,V,MA
2018-08-01,138.25,194.0580139160156
2018-08-02,138.9199981689453,194.8392791748047
2018-08-03,139.82000732421875,194.0580139160156
2018-08-06,139.7100067138672,194.38595581054688
2018-08-07,140.27999877929688,195.42762756347656
2018-08-08,140.67999267578125,195.6590881347656
2018-08-09,140.00999450683594,196.37286376953125
2018-08-10,139.72999572753906,195.45654296875
2018-08-13,140.2100067138672,195.12860107421875
2018-08-14,140.75999450683594,196.64292907714844
2018-08-15,139.9199981689453,193.13214111328125
2018-08-16,140.64999389648438,196.37286376953125
2018-08-17,141.3300018310547,195.9967041015625
2018-08-20,140.94000244140625,197.4820251464844
2018-08-21,140.0399932861328,195.8809509277344
2018-08-22,141.13999938964844,197.05763244628903
2018-08-23,142.10000610351562,197.9353485107422
2018-08-24,144.1999969482422,201.96694946289065
2018-08-27,145.39999389648438,204.02133178710935
2018-08-28,145.1999969482422,205.0823211669922
2018-08-29,147.02999877929688,206.95346069335935
2018-08-30,146.74000549316406,206.21080017089844
2018-08-31,146.88999938964844,207.90834045410156
2018-09-04,147.8000030517578,209.12356567382812
2018-09-05,142.6699981689453,203.6645050048828
2018-09-06,144.5,205.2173767089844
2018-09-07,143.1999969482422,203.59695434570312
2018-09-10,144.0800018310547,204.15635681152344
2018-09-11,145.49000549316406,205.8731689453125
2018-09-12,146.57000732421875,206.43258666992188
2018-09-13,147.6300048828125,209.5093994140625
2018-09-14,147.83999633789062,210.22312927246097
2018-09-17,146.17999267578125,208.78602600097656
2018-09-18,147.6300048828125,212.23892211914065
2018-09-19,147.4199981689453,210.44496154785156
2018-09-20,149.24000549316406,213.5313720703125
2018-09-21,150.0500030517578,214.02325439453125
2018-09-24,149.11000061035156,213.4927978515625
2018-09-25,149.5800018310547,214.2354278564453
2018-09-26,149.27000427246094,214.37046813964844
2018-09-27,150.02000427246094,214.41867065429688
2018-09-28,150.08999633789062,214.7080535888672
2018-10-01,150.7899932861328,215.82687377929688
2018-10-02,149.6699981689453,214.47657775878903
2018-10-03,149.3699951171875,215.20957946777344
2018-10-04,146.75999450683594,208.4773406982422
2018-10-05,145.36000061035156,205.92808532714844
2018-10-08,141.88999938964844,201.1000213623047
2018-10-09,142.30999755859375,202.5484619140625
2018-10-10,135.52000427246094,189.92784118652344
2018-10-11,133.72999572753906,187.82275390625
2018-10-12,140.05999755859375,197.1989288330078
2018-10-15,137.22999572753906,193.4329833984375
2018-10-16,141.74000549316406,200.63650512695312
2018-10-17,142.4499969482422,200.2503204345703
2018-10-18,139.2899932861328,196.6195526123047
2018-10-19,140.0800018310547,196.07879638671875
2018-10-22,140.63999938964844,197.46929931640625
2018-10-23,139.1199951171875,195.4704437255859
2018-10-24,134.25999450683594,188.9622039794922
2018-10-25,140.52000427246094,197.17958068847656
2018-10-26,137.74000549316406,190.7003173828125
2018-10-29,134.3300018310547,184.47206115722656
2018-10-30,132.75999450683594,181.27586364746097
2018-10-31,137.85000610351562,190.8741149902344
2018-11-01,140.8300018310547,192.843994140625
2018-11-02,139.77999877929688,190.92242431640625
2018-11-05,139.8000030517578,191.1735076904297
2018-11-06,140.7899932861328,192.30322265625
2018-11-07,144.77999877929688,201.08074951171875
2018-11-08,145.22999572753906,201.67941284179688
2018-11-09,143.92999267578125,198.55079650878903
2018-11-12,139.72000122070312,192.2935791015625
2018-11-13,139.72000122070312,191.35693359375
2018-11-14,139.49000549316406,190.7872009277344
2018-11-15,141.83999633789062,193.8096160888672
2018-11-16,140.17999267578125,192.19699096679688
2018-11-19,134.75999450683594,182.77252197265625
2018-11-20,133.3699951171875,180.62890625
2018-11-21,134.4199981689453,181.2082672119141
2018-11-23,132.8699951171875,176.32220458984375
2018-11-26,135.94000244140625,185.2541961669922
2018-11-27,135.91000366210938,186.3453369140625
2018-11-28,141.3800048828125,195.3256378173828
2018-11-29,139.10000610351562,189.8988037109375
2018-11-30,141.7100067138672,194.15724182128903
2018-12-03,145.0,202.64501953125
2018-12-04,138.63999938964844,193.59718322753903
2018-12-06,141.0500030517578,196.01116943359375
2018-12-07,137.11000061035156,189.7443389892578
2018-12-10,137.8800048828125,191.2507171630859
2018-12-11,136.80999755859375,190.94168090820312
2018-12-12,137.8000030517578,193.4040374755859
